Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,kfold
731,2,1,3,10,28.0,0,1,0,3
1132,1,2,2,20,16.0,21,1,0,3
789,1,2,3,25,25.0,0,1,0,3
1678,2,2,3,10,35.0,0,1,0,3
531,1,1,2,40,21.0,13,2,0,3
2015,1,2,2,15,38.0,5,2,0,3
1132,1,1,3,35,42.0,0,3,0,3
1898,1,1,2,40,26.0,10,1,1,3
577,1,2,2,5,21.0,19,1,0,3
1575,2,1,2,10,22.0,18,1,0,3
626,2,2,3,30,31.0,0,2,0,3
625,2,1,1,0,0.0,0,2,1,3
731,1,2,2,55,40.0,8,1,0,3
3164,1,1,2,20,14.0,43,2,0,3
1678,1,2,2,10,26.0,8,3,0,3
2840,1,2,2,40,33.0,24,1,0,3
2840,1,2,2,20,10.0,23,3,1,3
625,1,2,3,25,27.0,0,2,0,3
1478,2,2,3,20,40.0,0,1,1,3
1478,2,1,2,20,43.0,4,2,0,3
1385,2,1,2,30,30.0,11,2,1,3
1132,1,2,2,5,20.0,13,1,0,3
1296,1,2,3,5,20.0,0,2,0,3
448,1,2,2,15,13.0,11,3,0,3
1132,1,1,2,30,25.0,5,1,0,3
1385,1,1,2,35,44.0,1,2,0,3
1297,2,1,3,10,30.0,0,2,0,3
1132,1,1,2,20,13.0,23,2,1,3
2267,2,1,2,15,27.0,24,1,0,3
577,1,2,2,40,19.0,4,3,0,3
577,1,2,3,60,37.0,0,3,0,3
2401,2,1,2,10,41.0,7,3,0,3
531,1,2,2,40,26.0,5,2,0,3
531,1,1,3,40,23.0,0,3,0,3
2267,1,1,2,10,34.0,19,1,0,3
1478,2,2,3,5,37.0,0,3,0,3
1576,1,2,3,10,28.0,0,2,1,3
1898,2,1,2,25,30.0,6,3,0,3
2267,1,2,3,15,53.0,0,2,0,3
2840,1,2,3,20,59.0,0,2,0,3
732,2,1,2,25,12.0,22,2,0,3
1576,2,1,3,20,42.0,0,1,0,3
1212,1,2,2,50,39.0,2,3,0,3
731,2,1,2,20,30.0,6,2,0,3
851,1,2,2,45,26.0,12,3,0,3
1296,2,1,3,30,30.0,0,2,0,3
232,2,1,2,20,15.0,5,2,0,3
3500,1,1,2,10,35.0,30,2,0,3
851,1,1,3,35,34.0,0,1,0,3
1132,2,1,3,30,39.0,0,1,0,3
2267,1,1,3,35,52.0,0,3,0,3
851,2,2,3,20,33.0,0,1,1,3
488,1,1,2,40,20.0,12,1,0,3
2267,1,1,3,5,53.0,0,2,0,3
1785,1,2,2,25,47.0,5,2,0,3
1478,2,1,3,10,15.0,0,2,1,3
851,1,1,3,40,37.0,0,2,0,3
1678,2,1,3,40,35.0,0,3,0,3
1898,1,2,2,20,38.0,16,2,0,3
375,1,2,2,25,18.0,9,2,0,3
410,1,1,3,30,34.0,0,1,0,3
448,1,2,2,15,12.0,14,1,0,3
577,1,2,2,60,24.0,8,2,0,3
410,1,1,2,20,22.0,9,3,0,3
3337,1,1,2,30,49.0,13,1,0,3
2267,1,2,3,30,58.0,0,3,0,3
3500,1,2,2,40,50.0,11,1,0,3
1056,1,2,2,20,14.0,23,3,0,3
3500,1,1,2,10,40.0,14,2,1,3
411,1,2,2,20,12.0,15,2,0,3
677,2,1,3,10,25.0,0,1,0,3
626,1,2,2,5,27.0,4,1,0,3
342,2,1,2,20,14.0,10,3,0,3
1056,2,1,2,30,17.0,17,2,0,3
625,1,2,2,10,16.0,18,3,0,3
1576,1,2,2,20,46.0,1,2,0,3
1297,2,1,3,10,28.0,0,2,0,3
1212,1,2,2,15,15.0,14,2,0,3
1212,1,2,2,40,33.0,13,2,0,3
2016,2,1,2,10,40.0,3,2,0,3
448,2,1,2,40,24.0,1,2,0,3
2999,1,2,2,20,58.0,0,2,0,3
2999,2,1,3,40,36.0,0,1,0,3
448,1,2,2,20,6.0,5,1,0,3
1576,2,1,3,35,46.0,0,3,0,3
677,1,1,2,35,29.0,5,3,0,3
1385,1,2,2,40,23.0,20,1,0,3
789,1,1,2,20,8.0,15,1,0,3
1678,1,2,2,40,39.0,5,2,0,3
1297,1,2,2,60,24.0,17,2,0,3
2016,1,2,2,20,24.0,25,3,0,3
3337,1,1,2,40,48.0,16,1,1,3
790,1,1,2,40,19.0,18,2,0,3
342,2,1,2,20,11.0,13,1,1,3
2016,1,2,3,10,38.0,0,2,0,3
677,1,2,2,30,31.0,6,1,0,3
1786,2,1,2,5,27.0,15,1,0,3
850,2,1,2,20,28.0,2,2,0,3
1478,1,1,2,60,38.0,12,2,1,3
1478,2,1,2,5,33.0,12,1,0,3
851,2,1,2,15,36.0,3,3,0,3
2401,1,2,2,30,37.0,13,1,0,3
488,1,2,2,30,16.0,2,1,0,3
2139,2,1,3,20,32.0,0,2,0,3
1132,1,1,2,20,28.0,18,1,0,3
1678,2,1,2,15,13.0,21,3,1,3
577,1,2,2,40,13.0,19,1,0,3
1478,1,2,3,20,42.0,0,1,0,3
1132,2,1,2,60,33.0,4,1,0,3
789,1,2,2,60,15.0,15,1,0,3
1898,1,1,2,20,37.0,6,1,0,3
1296,2,1,2,40,16.0,22,3,0,3
2542,1,1,2,20,46.0,4,2,0,3
1898,2,2,3,25,45.0,0,1,0,3
1212,2,2,3,40,38.0,0,2,0,3
3164,2,1,2,10,10.0,20,2,0,3
1296,1,2,2,15,14.0,21,1,0,3
1576,2,1,2,10,26.0,23,1,0,3
2840,1,1,2,15,10.0,15,2,0,3
2688,1,1,2,40,25.0,22,3,0,3
1576,1,1,2,60,33.0,14,2,0,3
916,1,1,2,50,24.0,14,3,0,3
789,1,2,2,20,24.0,15,1,0,3
283,2,1,3,5,16.0,0,1,0,3
2541,1,1,2,50,33.0,21,1,0,3
1385,1,1,2,30,40.0,3,3,1,3
1678,1,1,2,25,34.0,10,3,0,3
625,2,1,2,10,24.0,7,1,0,3
1785,1,2,2,20,12.0,23,1,0,3
488,2,1,2,10,19.0,12,2,0,3
2688,1,1,2,20,52.0,2,1,2,3
915,2,1,2,40,20.0,2,1,0,3
1212,1,2,2,30,15.0,29,2,0,3
851,1,2,2,40,17.0,23,3,0,3
1898,1,2,2,20,30.0,14,3,2,3
2016,1,2,2,20,25.0,22,1,0,3
677,2,1,2,60,26.0,9,2,0,3
3500,2,1,2,40,45.0,8,2,0,3
2016,1,1,2,10,30.0,14,2,0,3
1898,1,2,2,30,18.0,32,3,0,3
1678,2,1,2,15,40.0,4,1,0,3
2139,1,1,2,15,45.0,5,1,0,3
283,1,1,2,15,13.0,3,2,0,3
410,2,1,2,30,30.0,2,2,0,3
1898,1,1,2,80,30.0,20,1,0,3
531,1,2,2,20,6.0,8,1,0,3
851,1,1,2,20,14.0,24,2,0,3
531,1,2,2,20,14.0,10,1,0,3
2139,1,1,2,20,27.0,26,3,0,3
1575,1,1,2,30,29.0,15,3,0,3
231,2,2,3,30,16.0,0,1,0,3
1575,2,1,2,20,34.0,2,2,0,3
1898,1,2,2,40,19.0,22,1,0,3
984,2,2,3,25,26.0,0,1,0,3
188,2,1,2,30,8.0,4,2,0,3
2999,1,2,2,40,54.0,2,1,0,3
851,1,1,2,60,19.0,17,2,0,3
2138,1,2,2,20,34.0,7,1,0,3
915,1,1,2,20,20.0,18,3,1,3
2402,1,2,2,20,10.0,30,2,1,3
1898,1,1,2,30,50.0,6,1,0,3
488,1,2,2,20,25.0,2,1,0,3
410,1,1,2,20,15.0,13,3,0,3
1575,1,2,2,50,25.0,23,3,1,3
2267,1,2,2,80,33.0,24,2,0,3
2016,1,2,2,10,6.0,35,2,0,3
1296,1,2,2,15,30.0,9,2,0,3
168,1,2,2,35,23.0,0,1,0,3
1132,1,2,2,40,35.0,4,3,0,3
2541,1,2,2,10,26.0,35,1,0,3
915,1,1,2,30,37.0,1,3,0,3
984,2,1,2,30,40.0,10,2,0,3
3336,1,1,3,5,56.0,0,2,1,3
1385,1,2,2,30,15.0,25,2,2,3
1132,2,1,2,20,10.0,3,3,0,3
625,2,2,3,20,34.0,0,2,2,3
2688,1,2,3,30,54.0,0,3,1,3
915,2,1,2,40,16.0,16,1,0,3
1678,2,1,2,40,30.0,11,2,1,3
2840,2,2,3,40,49.0,0,2,0,3
1056,1,2,2,60,38.0,1,3,0,3
1575,2,1,2,5,35.0,13,2,0,3
1576,1,1,2,10,40.0,4,2,0,3
2139,1,2,2,20,33.0,21,1,0,3
3337,1,2,2,5,34.0,26,3,0,3
1385,1,1,3,20,16.0,0,2,0,3
2015,1,1,3,10,15.0,0,2,0,3
1898,1,2,2,10,12.0,34,2,0,3
488,2,1,2,55,21.0,14,2,0,3
916,2,1,2,40,29.0,17,2,0,3
1385,1,1,2,60,19.0,31,2,0,3
209,2,1,2,70,11.0,8,1,0,3
3165,1,1,2,15,52.0,20,1,0,3
731,1,2,2,5,10.0,12,2,0,3
732,1,1,2,10,20.0,16,3,0,3
732,1,2,2,20,28.0,4,2,0,3
3500,1,2,2,40,23.0,39,1,0,3
626,1,1,3,65,36.0,0,3,0,3
1575,2,2,3,10,40.0,0,2,1,3
2138,1,2,2,50,30.0,18,2,0,3
488,1,1,2,20,30.0,1,1,0,3
2401,1,2,2,20,35.0,15,2,2,3
1478,1,1,2,35,32.0,12,1,0,3
1678,2,1,3,30,38.0,0,1,0,3
1132,1,2,2,60,15.0,16,1,0,3
915,2,1,2,10,22.0,20,2,0,3
1478,1,1,2,10,22.0,21,2,0,3
283,1,2,2,20,19.0,3,2,0,3
1898,1,2,2,20,45.0,3,1,0,3
625,1,2,2,40,20.0,18,3,0,3
2401,1,2,2,25,44.0,8,3,1,3
256,1,1,3,30,18.0,0,3,0,3
677,1,1,3,55,37.0,0,3,0,3
2999,1,2,2,20,41.0,17,2,0,3
2015,2,1,2,10,34.0,13,2,0,3
2139,2,1,2,20,37.0,13,2,0,3
577,1,2,2,40,15.0,12,2,0,3
731,1,2,1,0,0.0,0,3,1,3
2688,2,1,2,20,30.0,6,2,0,3
1576,2,2,3,5,45.0,0,2,0,3
3337,2,2,3,15,26.0,0,2,0,3
577,2,2,3,5,19.0,0,1,0,3
851,2,1,2,25,15.0,18,3,0,3
851,2,1,2,10,18.0,11,3,0,3
3500,1,2,3,35,52.0,0,2,0,3
1575,2,1,2,5,44.0,23,2,0,3
2999,1,1,2,60,55.0,5,3,0,3
3500,1,1,2,20,41.0,20,2,0,3
2015,1,2,2,35,46.0,7,2,0,3
1385,1,1,3,40,45.0,0,2,0,3
375,1,2,3,15,25.0,0,2,0,3
2016,2,1,3,20,20.0,0,2,0,3
2016,1,1,2,20,50.0,7,2,1,3
732,1,2,2,15,22.0,17,3,0,3
1212,1,2,2,10,17.0,22,2,0,3
1296,1,2,2,25,37.0,3,2,0,3
625,2,1,2,60,19.0,6,2,0,3
2267,2,1,3,10,54.0,0,3,0,3
1132,1,1,2,30,32.0,4,2,1,3
1785,2,1,2,20,25.0,4,2,0,3
3500,2,1,2,40,29.0,4,2,0,3
1898,1,2,2,40,16.0,15,3,0,3
448,2,1,2,10,20.0,1,2,0,3
851,1,1,2,40,25.0,11,2,0,3
2999,1,1,2,20,45.0,13,1,0,3
1132,1,1,2,30,25.0,14,2,0,3
1575,2,1,2,20,32.0,1,3,0,3
1296,2,1,2,5,33.0,8,3,0,3
448,1,2,3,40,28.0,0,2,0,3
2138,2,2,3,30,43.0,0,2,0,3
2015,1,2,3,30,51.0,0,2,0,3
3164,1,1,2,30,56.0,2,2,1,3
3164,1,1,3,25,60.0,0,3,1,3
1678,1,1,3,25,52.0,0,3,0,3
1296,1,1,3,60,46.0,0,2,1,3
1132,1,2,2,40,26.0,15,3,0,3
151,1,2,3,35,17.0,0,2,0,3
375,2,2,3,50,28.0,0,1,0,3
1056,1,2,1,0,0.0,0,1,0,3
1297,1,2,2,40,29.0,22,2,0,3
1678,1,1,2,30,30.0,15,1,0,3
2267,1,1,2,50,33.0,23,1,0,3
2267,1,1,3,5,44.0,0,2,0,3
1478,1,2,1,0,0.0,0,1,1,3
2138,1,1,2,30,36.0,16,3,0,3
1296,2,1,2,20,12.0,29,1,0,3
283,1,1,3,30,26.0,0,2,0,3
2267,1,1,2,25,30.0,19,2,0,3
2541,2,1,3,10,30.0,0,2,2,3
1678,1,2,2,20,9.0,33,1,0,3
1056,2,1,3,20,39.0,0,2,1,3
916,1,2,2,55,25.0,14,2,0,3
916,1,1,2,30,18.0,19,2,0,3
1478,1,2,2,10,15.0,32,3,0,3
984,2,2,1,0,0.0,0,1,1,3
915,2,2,3,20,41.0,0,1,0,3
984,1,1,2,60,32.0,2,2,0,3
1786,1,1,2,40,43.0,5,1,0,3
2138,1,1,2,35,52.0,6,2,0,3
1296,1,2,2,5,11.0,9,1,0,3
1385,1,2,2,10,20.0,21,2,1,3
732,1,2,2,10,7.0,20,2,0,3
577,1,2,2,60,34.0,3,1,1,3
790,1,1,2,15,11.0,21,1,0,3
488,1,2,2,5,13.0,13,2,0,3
2999,1,2,2,20,39.0,20,2,0,3
2999,2,1,3,10,51.0,0,2,1,3
984,2,1,3,20,33.0,0,2,0,3
531,2,1,3,20,13.0,0,2,0,3
1132,1,1,2,15,38.0,4,1,0,3
311,2,1,3,25,24.0,0,1,0,3
1898,1,2,2,20,45.0,6,2,0,3
1478,1,1,3,20,43.0,0,1,0,3
2138,1,1,2,50,31.0,19,2,0,3
789,2,2,1,0,0.0,0,1,1,3
375,2,1,2,20,27.0,11,1,0,3
1056,1,2,2,20,26.0,11,1,2,3
1478,1,2,2,25,22.0,20,2,0,3
1898,1,1,3,20,55.0,0,1,2,3
1575,1,2,2,20,27.0,11,1,1,3
851,1,1,2,15,11.0,21,2,0,3
1785,1,1,2,15,25.0,22,2,1,3
984,2,2,3,20,24.0,0,1,0,3
851,1,2,2,50,36.0,10,1,0,3
677,1,2,3,25,27.0,0,2,0,3
677,2,1,2,5,29.0,0,3,0,3
731,2,2,3,20,27.0,0,2,0,3
577,1,1,2,50,21.0,14,1,0,3
448,1,1,3,45,32.0,0,2,0,3
915,2,1,2,20,25.0,9,2,0,3
2138,1,1,3,20,52.0,0,2,1,3
1212,1,1,2,30,29.0,5,3,0,3
984,1,2,2,45,14.0,24,1,0,3
2267,1,2,2,40,37.0,20,2,0,3
677,1,2,2,50,32.0,3,2,0,3
1385,2,2,3,20,43.0,0,2,1,3
626,1,2,3,10,37.0,0,3,0,3
2138,1,1,3,10,52.0,0,1,1,3
677,1,1,3,20,36.0,0,2,1,3
1296,1,2,2,40,33.0,0,2,0,3
984,1,2,2,15,33.0,5,1,0,3
2840,2,2,3,5,50.0,0,1,1,3
411,2,2,3,10,11.0,0,2,0,3
850,1,2,2,5,11.0,24,2,0,3
984,1,1,3,60,44.0,0,2,0,3
916,2,1,2,10,28.0,10,1,0,3
1898,1,1,3,40,50.0,0,1,1,3
984,2,2,3,40,11.0,0,1,0,3
3500,1,1,2,20,30.0,25,1,0,3
1212,2,1,2,10,15.0,26,2,0,3
625,1,2,2,40,15.0,17,3,0,3
1478,1,2,2,20,45.0,5,1,0,3
448,1,1,3,60,26.0,0,2,0,3
1385,1,1,2,30,31.0,15,2,0,3
731,1,2,3,15,32.0,0,3,2,3
1385,2,1,2,10,40.0,7,2,0,3
1478,1,2,2,30,27.0,15,1,0,3
410,1,2,3,35,28.0,0,1,0,3
2840,1,2,2,20,36.0,20,2,1,3
2401,1,1,2,10,39.0,10,2,0,3
1478,1,2,2,30,17.0,28,1,0,3
1297,2,1,3,35,41.0,0,2,0,3
1212,1,2,2,25,25.0,21,1,0,3
1296,2,1,3,40,40.0,0,1,2,3
625,1,1,3,45,32.0,0,3,0,3
1576,1,2,2,40,41.0,2,1,0,3
1297,1,2,3,20,40.0,0,2,1,3
2541,1,1,3,5,51.0,0,1,1,3
3164,1,2,2,10,8.0,40,3,1,3
2138,2,1,2,5,20.0,28,2,0,3
1576,1,2,2,30,30.0,16,2,0,3
625,1,2,2,30,23.0,11,1,0,3
1132,1,2,2,50,20.0,22,1,0,3
1575,1,1,2,50,41.0,1,3,0,3
1385,1,1,3,40,40.0,0,2,1,3
375,1,1,3,30,22.0,0,2,0,3
342,1,1,3,50,25.0,0,2,0,3
916,2,1,2,20,22.0,13,1,0,3
984,1,2,2,40,18.0,16,1,0,3
732,1,2,2,5,18.0,16,2,0,3
2541,1,1,2,20,36.0,24,2,0,3
1678,1,1,3,40,49.0,0,2,1,3
626,1,2,2,50,17.0,20,2,0,3
789,1,1,2,10,23.0,4,2,0,3
915,1,2,2,10,6.0,20,2,0,3
2138,1,2,2,30,36.0,12,1,0,3
232,2,2,3,10,11.0,0,1,0,3
1786,1,2,2,20,34.0,12,2,0,3
1385,1,2,3,5,30.0,0,2,1,3
1296,2,1,2,15,32.0,5,3,0,3
851,2,2,3,20,22.0,0,2,0,3
1056,2,1,2,10,40.0,0,1,0,3
1678,1,1,2,40,35.0,9,1,0,3
2402,2,1,2,40,48.0,4,2,0,3
1678,1,1,2,25,40.0,7,1,0,3
790,1,2,2,40,44.0,15,2,0,3
731,2,1,2,10,18.0,12,2,0,3
1296,2,2,3,5,25.0,0,1,0,3
1212,2,1,3,20,34.0,0,2,0,3
2402,1,2,2,20,33.0,21,2,0,3
2139,1,2,2,15,8.0,36,1,0,3
1296,1,2,2,40,17.0,13,2,0,3
1132,2,1,2,5,20.0,17,2,0,3
2015,1,2,2,5,26.0,11,3,0,3
2840,1,2,2,20,26.0,27,1,0,3
1297,1,2,2,40,24.0,23,2,0,3
2541,1,1,2,20,20.0,26,2,0,3
1056,1,2,3,60,12.0,0,2,0,3
731,1,2,2,15,15.0,16,1,0,3
2687,2,2,3,15,52.0,0,2,0,3
2401,1,1,3,20,52.0,0,2,1,3
2267,1,2,2,40,43.0,36,2,0,3
1296,1,2,2,25,34.0,29,1,0,3
2138,1,1,2,10,37.0,13,2,1,3
2016,1,2,2,20,25.0,17,3,1,3
188,1,2,2,25,20.0,1,2,0,3
1056,1,2,2,10,34.0,1,2,0,3
577,1,2,3,5,34.0,0,2,0,3
1132,1,2,2,40,22.0,18,2,0,3
2139,1,2,2,15,30.0,21,1,0,3
1212,1,2,2,90,30.0,11,2,0,3
2688,1,2,2,30,38.0,18,1,0,3
916,1,2,2,30,26.0,15,1,0,3
1575,1,2,2,50,39.0,5,2,0,3
2139,1,2,2,20,20.0,25,2,0,3
916,1,2,3,10,41.0,0,3,0,3
790,2,1,2,20,24.0,9,2,0,3
984,1,1,2,30,22.0,20,2,0,3
1212,1,1,2,30,40.0,0,1,0,3
1478,1,1,2,15,30.0,14,2,0,3
2015,1,1,2,10,39.0,16,1,0,3
851,2,1,3,50,34.0,0,1,0,3
2999,1,2,2,5,49.0,17,3,1,3
1575,1,2,2,20,26.0,17,3,0,3
1212,1,2,2,20,34.0,7,2,0,3
488,1,2,2,10,15.0,13,2,0,3
984,2,1,3,5,22.0,0,1,0,3
3165,1,1,2,50,44.0,15,2,0,3
1296,1,2,1,0,0.0,0,1,1,3
2999,1,2,2,20,29.0,24,3,0,3
3336,1,1,3,5,51.0,0,2,1,3
2840,2,1,2,40,48.0,8,2,2,3
984,1,1,2,20,40.0,0,2,2,3
2267,1,1,2,25,40.0,19,2,0,3
916,1,1,2,30,32.0,6,2,0,3
915,1,2,2,15,30.0,0,1,0,3
2542,1,1,2,60,48.0,10,2,0,3
342,1,1,3,15,13.0,0,2,0,3
577,1,1,3,10,28.0,0,3,1,3
1056,1,1,2,20,19.0,20,2,2,3
3336,1,1,2,10,20.0,36,1,0,3
916,1,1,2,10,13.0,24,2,0,3
2267,1,2,2,15,20.0,24,3,0,3
2015,1,2,3,10,46.0,0,1,1,3
1296,1,2,2,40,38.0,4,1,1,3
1212,1,2,2,20,18.0,1,2,0,3
1678,2,1,2,20,28.0,18,1,0,3
488,1,1,2,50,13.0,16,2,0,3
1576,1,2,3,30,40.0,0,2,0,3
2138,1,1,2,40,53.0,0,2,0,3
1678,2,1,2,30,36.0,9,2,0,3
915,2,1,2,5,30.0,2,3,0,3
209,1,2,2,20,16.0,8,2,0,3
257,1,1,3,20,12.0,0,2,0,3
2542,2,1,1,0,0.0,0,1,1,3
1478,2,1,2,20,46.0,4,2,0,3
1575,1,2,3,15,20.0,0,1,0,3
1575,1,2,2,40,14.0,28,1,0,3
448,2,1,2,30,15.0,14,2,0,3
2267,1,1,2,25,35.0,12,2,0,3
3336,1,1,2,20,55.0,6,2,1,3
1385,1,2,2,20,8.0,30,2,0,3
677,1,2,2,30,13.0,19,2,1,3
1478,1,1,3,25,48.0,0,3,2,3
1296,1,2,3,10,46.0,0,3,1,3
790,1,2,2,20,32.0,5,1,0,3
625,2,1,2,10,14.0,16,2,0,3
1212,1,1,2,20,33.0,9,2,0,3
1678,1,1,2,40,11.0,8,1,0,3
1132,2,1,2,50,37.0,5,2,0,3
625,1,1,1,0,0.0,0,2,1,3
2015,1,2,2,30,48.0,3,1,0,3
3164,1,2,2,20,20.0,40,3,0,3
1898,1,2,2,5,25.0,16,1,0,3
531,1,2,2,10,15.0,11,2,0,3
2401,1,1,3,30,54.0,0,2,1,3
1056,1,2,2,40,30.0,12,1,0,3
1898,2,2,3,5,33.0,0,1,0,3
577,1,2,2,10,15.0,11,2,0,3
1678,1,2,2,25,31.0,15,1,0,3
789,1,2,3,20,26.0,0,2,0,3
2016,1,2,2,10,20.0,17,2,0,3
169,2,1,3,20,23.0,0,2,0,3
2401,1,2,2,25,33.0,11,2,0,3
2016,1,1,3,25,30.0,0,2,0,3
410,1,2,3,25,27.0,0,3,0,3
577,2,1,3,10,11.0,0,2,0,3
731,1,2,2,15,26.0,17,1,0,3
1898,1,1,2,10,12.0,26,3,0,3
3500,1,1,2,20,50.0,10,2,1,3
626,1,2,2,5,22.0,5,2,0,3
677,1,2,2,20,10.0,2,1,0,3
984,1,2,2,30,25.0,12,1,0,3
1678,1,1,2,20,44.0,0,2,0,3
2542,1,2,2,30,30.0,16,2,0,3
1132,1,2,2,30,23.0,19,1,0,3
790,1,1,2,20,36.0,13,1,1,3
1576,1,1,2,25,17.0,30,2,0,3
1576,2,1,2,10,20.0,21,1,0,3
2139,1,2,2,10,20.0,10,1,1,3
2267,1,1,2,25,50.0,12,2,0,3
2267,1,2,3,20,52.0,0,1,0,3
1385,1,2,2,20,43.0,6,3,0,3
1898,1,2,2,20,24.0,23,2,0,3
1297,1,1,2,20,27.0,17,1,0,3
1056,1,1,2,15,27.0,14,2,0,3
1898,1,2,2,25,16.0,26,1,1,3
1212,1,2,2,50,39.0,3,3,0,3
789,2,1,2,20,25.0,1,3,0,3
342,2,1,3,10,15.0,0,3,0,3
1576,2,1,2,30,44.0,1,3,0,3
1212,1,1,2,10,14.0,20,2,0,3
732,1,1,2,60,24.0,13,1,1,3
1576,1,1,2,25,29.0,13,2,0,3
1212,1,2,2,10,30.0,11,2,0,3
1478,1,1,3,10,32.0,0,3,0,3
3500,1,1,2,10,18.0,17,2,1,3
531,2,1,2,15,13.0,18,2,0,3
3337,1,2,2,30,27.0,31,2,1,3
677,2,1,2,25,14.0,21,2,0,3
1576,1,1,2,20,21.0,14,2,0,3
1385,1,2,2,10,23.0,21,2,0,3
489,1,2,2,5,24.0,5,2,0,3
1786,2,2,1,0,0.0,0,1,1,3
2267,2,1,2,30,35.0,11,2,0,3
3336,2,1,2,20,25.0,2,1,0,3
577,1,2,2,50,14.0,16,3,0,3
1056,1,2,2,70,26.0,10,1,1,3
789,1,2,3,40,27.0,0,1,0,3
1212,1,1,2,20,32.0,0,1,0,3
2267,1,1,3,20,55.0,0,3,1,3
3500,1,1,3,10,62.0,0,2,0,3
410,1,2,2,35,17.0,10,2,0,3
1056,2,1,3,5,41.0,0,3,0,3
1478,2,1,2,20,39.0,1,1,0,3
188,2,2,3,50,12.0,0,3,0,3
1678,1,2,3,40,47.0,0,1,0,3
851,1,2,2,30,36.0,1,1,0,3
1576,1,1,2,40,42.0,8,3,0,3
1385,1,1,2,10,28.0,15,1,0,3
731,2,1,2,30,17.0,14,1,0,3
851,2,1,2,20,25.0,0,2,0,3
2541,1,1,2,20,38.0,0,1,1,3
410,1,2,2,40,22.0,7,2,0,3
731,2,1,2,15,30.0,0,3,0,3
1785,2,1,3,20,50.0,0,2,1,3
677,1,1,3,30,22.0,0,1,0,3
732,1,1,2,25,19.0,17,3,0,3
1576,1,2,3,25,39.0,0,2,1,3
677,1,2,2,20,25.0,13,2,0,3
2542,1,1,2,10,35.0,1,1,0,3
790,2,1,2,15,16.0,20,2,0,3
2267,1,2,2,25,40.0,9,2,0,3
448,1,1,2,60,31.0,0,1,0,3
1898,1,1,2,10,27.0,18,2,0,3
1056,1,2,3,10,41.0,0,2,0,3
789,1,2,2,40,13.0,15,1,0,3
410,2,1,3,5,24.0,0,1,0,3
3164,1,1,2,15,41.0,17,1,0,3
731,1,2,2,5,16.0,18,3,0,3
731,2,1,2,40,21.0,2,2,0,3
410,1,1,3,5,26.0,0,2,0,3
1297,1,1,2,50,28.0,7,2,2,3
984,1,2,2,30,14.0,25,2,0,3
1132,1,1,2,25,35.0,3,1,0,3
2015,1,1,2,20,24.0,24,1,0,3
2015,1,1,2,10,22.0,31,1,0,3
625,2,1,2,10,21.0,20,2,0,3
1385,1,1,2,10,27.0,18,1,0,3
984,1,2,2,25,26.0,14,2,0,3
915,1,2,2,30,14.0,2,3,0,3
915,1,1,2,10,24.0,14,2,0,3
2840,2,2,3,25,50.0,0,2,1,3
1678,1,2,2,20,41.0,1,3,0,3
1212,1,1,2,10,30.0,4,1,0,3
1478,1,2,2,40,32.0,8,1,0,3
2840,1,1,2,20,31.0,23,1,0,3
256,2,1,2,20,16.0,1,2,0,3
3165,1,1,2,15,25.0,20,1,0,3
1385,1,1,3,20,20.0,0,1,1,3
1478,1,2,2,25,34.0,7,1,0,3
577,1,2,2,10,18.0,12,2,0,3
2402,1,1,2,10,25.0,25,1,0,3
312,1,2,3,10,17.0,0,1,0,3
2402,2,1,3,30,45.0,0,2,0,3
2542,1,2,2,20,19.0,27,1,0,3
1385,1,1,3,10,36.0,0,1,0,3
3337,2,2,3,15,53.0,0,1,0,3
2138,2,1,3,40,54.0,0,1,0,3
375,1,2,2,25,13.0,13,1,0,3
1478,2,1,3,20,25.0,0,2,1,3
1056,2,2,3,40,41.0,0,2,0,3
851,2,2,3,20,26.0,0,2,0,3
1575,1,2,2,20,25.0,21,2,0,3
3164,1,2,3,20,50.0,0,2,0,3
1576,1,2,2,80,38.0,4,1,0,3
2542,1,1,2,40,25.0,6,2,0,3
375,1,2,2,20,20.0,12,3,0,3
1898,2,1,2,40,40.0,9,3,0,3
2138,1,1,2,5,45.0,3,2,1,3
1576,1,1,2,20,11.0,4,3,0,3
448,1,2,2,30,21.0,8,2,0,3
448,1,2,3,60,25.0,0,1,0,3
188,1,2,3,40,16.0,0,1,0,3
488,2,2,3,15,27.0,0,1,0,3
311,2,1,3,30,22.0,0,2,0,3
410,1,2,2,45,18.0,5,2,0,3
984,2,1,2,20,37.0,1,2,0,3
3500,1,1,2,10,15.0,17,1,1,3
531,1,2,2,20,30.0,0,1,0,3
1212,1,2,2,50,23.0,21,2,0,3
1385,1,1,2,15,38.0,14,1,0,3
2402,1,1,2,20,15.0,25,1,0,3
312,1,1,2,10,22.0,5,1,0,3
1212,1,2,2,20,24.0,18,3,0,3
2999,2,1,2,40,23.0,15,1,0,3
2541,1,2,2,60,23.0,32,2,0,3
375,2,1,2,30,29.0,6,1,0,3
1678,1,2,2,20,20.0,19,2,0,3
789,1,1,2,25,27.0,14,3,0,3
3500,1,1,3,20,64.0,0,1,0,3
1478,2,2,3,40,32.0,0,1,1,3
2840,1,2,3,25,50.0,0,1,1,3
1385,1,2,2,15,28.0,16,2,0,3
